Date,index_value
2015-01-02,1.0
2015-01-05,0.9846974131288667
2015-01-06,0.9711463474535749
2015-01-07,0.9817767260173407
2015-01-08,1.0001113143961855
2015-01-09,0.99272902530774
2015-01-12,0.9814605043029816
2015-01-13,0.9790172478359745
2015-01-14,0.9754096091479597
2015-01-15,0.962565438104673
2015-01-16,0.9750949310695282
2015-01-20,0.9811926319046348
2015-01-21,0.9936912642130228
2015-01-22,1.0112094091818005
2015-01-23,1.0147192371047686
2015-01-26,1.0169803872518057
2015-01-27,0.9984349191310469
2015-01-28,0.9863881901829871
2015-01-29,0.9926072000823579
2015-01-30,0.9812975109467891
2015-02-02,0.9927288674584875
2015-02-03,1.0057011535791724
2015-02-04,1.003682032932781
2015-02-05,1.0207872469709902
2015-02-06,1.0063813346451391
2015-02-09,1.0013203487536062
2015-02-10,1.0194059832736408
2015-02-11,1.0221570376454188
2015-02-12,1.0364026039822367
2015-02-13,1.0436076785616364
2015-02-17,1.045109605247858
2015-02-18,1.0457629053227957
2015-02-19,1.0529055148051234
2015-02-20,1.0627596279059914
2015-02-23,1.0589932756120515
2015-02-24,1.0605853678007746
2015-02-25,1.0614405506279811
2015-02-26,1.069718382414393
2015-02-27,1.0628729936201131
2015-03-02,1.0749171474782948
2015-03-03,1.065711963993482
2015-03-04,1.0594206612874089
2015-03-05,1.0645721634257643
2015-03-06,1.048525661021664
2015-03-09,1.0511558956403741
2015-03-10,1.031881659122869
2015-03-11,1.0285550984962095
2015-03-12,1.03443550299656
2015-03-13,1.029902365024306
2015-03-16,1.0442463462638596
2015-03-17,1.0436125927474114
2015-03-18,1.0514421301426127
2015-03-19,1.0555815626013423
2015-03-20,1.0628424534277967
2015-03-23,1.0571013933125737
2015-03-24,1.0547156154017714
2015-03-25,1.0226673135922575
2015-03-26,1.018881680478412
2015-03-27,1.025520823343304
2015-03-30,1.036710597141469
2015-03-31,1.0257897831160732
2015-04-01,1.0201546206744558
2015-04-02,1.0222015326192064
2015-04-06,1.0329912661413696
2015-04-07,1.0320850724389912
2015-04-08,1.0414373535451202
2015-04-09,1.0467623757122704
2015-04-10,1.054576397382042
2015-04-13,1.0540263660888802
2015-04-14,1.0507304453452373
2015-04-15,1.0565344404201025
2015-04-16,1.0657243092693207
2015-04-17,1.0467006025695698
2015-04-20,1.0573144950086157
2015-04-21,1.0630680363425162
2015-04-22,1.070300482860442
2015-04-23,1.0696857078958124
2015-04-24,1.0766846772229581
2015-04-27,1.0771181487561847
2015-04-28,1.0739482116897625
2015-04-29,1.071242219332544
2015-04-30,1.05791212250702
2015-05-01,1.074167269840341
2015-05-04,1.0752207686624276
2015-05-05,1.0611420719005125
2015-05-06,1.0569838537297023
2015-05-07,1.0629855914266686
2015-05-08,1.073883118467927
2015-05-11,1.0726153930008973
2015-05-12,1.069919959175407
2015-05-13,1.0730172612506559
2015-05-14,1.0876209470743885
2015-05-15,1.0919210766323384
2015-05-18,1.0971867326423703
2015-05-19,1.0959557169977239
2015-05-20,1.0957398396126534
2015-05-21,1.0987454508823915
2015-05-22,1.0988959902331805
2015-05-26,1.0861744049422202
2015-05-27,1.1071812150255314
2015-05-28,1.106335454004765
2015-05-29,1.1044905566745884
2015-06-01,1.1067330273784843
2015-06-02,1.1031602399133016
2015-06-03,1.1051703184075043
2015-06-04,1.0977902050722848
2015-06-05,1.0989153231852056
2015-06-08,1.0872240347316984
2015-06-09,1.088619650366527
2015-06-10,1.1018137175530205
2015-06-11,1.1007747163317376
2015-06-12,1.091965976973251
2015-06-15,1.0865970430164251
2015-06-16,1.09404760653523
2015-06-17,1.0976320209191022
2015-06-18,1.1137543520896047
2015-06-19,1.1102126988894994
2015-06-22,1.1180729667619116
2015-06-23,1.12040863232698
2015-06-24,1.1124339927790488
2015-06-25,1.1094223768217755
2015-06-26,1.0964000377225915
2015-06-29,1.0697964698105842
2015-06-30,1.0765801918973577
2015-07-01,1.083086359653218
2015-07-02,1.0894596221053698
2015-07-06,1.0834932658789873
2015-07-07,1.0785178135852453
2015-07-08,1.0590294204130544
2015-07-09,1.0578630011079015
2015-07-10,1.0735355948586607
2015-07-13,1.0897970357883158
2015-07-14,1.1007440270375468
2015-07-15,1.0968885784389388
2015-07-16,1.119044172958706
2015-07-17,1.127434470203665
2015-07-20,1.1293263578928938
2015-07-21,1.1267154232013719
2015-07-22,1.120990068785318
2015-07-23,1.1192051420955118
2015-07-24,1.1098281730989978
2015-07-27,1.0994908851083636
2015-07-28,1.1178763424629499
2015-07-29,1.1245865248148557
2015-07-30,1.1345286996854071
2015-07-31,1.1331797274793394
2015-08-03,1.1358743538983804
2015-08-04,1.1430311895288532
2015-08-05,1.158184982258354
2015-08-06,1.1434148236534638
2015-08-07,1.1417056727493482
2015-08-10,1.1500110456609365
2015-08-11,1.1379217606608247
2015-08-12,1.1412844564376599
2015-08-13,1.139684184096629
2015-08-14,1.1433772715626953
2015-08-17,1.1529417379706757
2015-08-18,1.146645712536817
2015-08-19,1.1387860592887096
2015-08-20,1.098670165758623
2015-08-21,1.0515551214241543
2015-08-24,1.0079784097942164
2015-08-25,1.002622602982336
2015-08-26,1.0557095320134835
2015-08-27,1.087913496014292
2015-08-28,1.0916550669395673
2015-08-31,1.0775592371514557
2015-09-01,1.039951738100894
2015-09-02,1.0668236523752435
2015-09-03,1.0613706133812646
2015-09-04,1.0479115777826697
2015-09-08,1.0782871565013286
2015-09-09,1.0676000808581734
2015-09-10,1.0779928599454527
2015-09-11,1.0853327356259623
2015-09-14,1.078777159427344
2015-09-15,1.0930948798741082
